station_id,stationname,date,daytype,rides
40430,Clinton-Forest Park,05/24/2015,SUNDAY/HOLIDAY,1291
40430,Clinton-Forest Park,05/25/2015,SUNDAY/HOLIDAY,1449
40430,Clinton-Forest Park,05/26/2015,WEEKDAY,3935
40430,Clinton-Forest Park,05/27/2015,WEEKDAY,3948
40430,Clinton-Forest Park,05/28/2015,WEEKDAY,3889
40430,Clinton-Forest Park,05/29/2015,WEEKDAY,3825
40430,Clinton-Forest Park,05/30/2015,SATURDAY,1392
40430,Clinton-Forest Park,05/31/2015,SUNDAY/HOLIDAY,1342
40440,California-Cermak,05/01/2015,WEEKDAY,1763
40440,California-Cermak,05/02/2015,SATURDAY,1100
40440,California-Cermak,05/03/2015,SUNDAY/HOLIDAY,822
40440,California-Cermak,05/04/2015,WEEKDAY,1605
40440,California-Cermak,05/05/2015,WEEKDAY,1540
40440,California-Cermak,05/06/2015,WEEKDAY,1579
40440,California-Cermak,05/07/2015,WEEKDAY,1659
40440,California-Cermak,05/08/2015,WEEKDAY,1570
40440,California-Cermak,05/09/2015,SATURDAY,973
40440,California-Cermak,05/10/2015,SUNDAY/HOLIDAY,704
40440,California-Cermak,05/11/2015,WEEKDAY,1468
40440,California-Cermak,05/12/2015,WEEKDAY,1554
40440,California-Cermak,05/13/2015,WEEKDAY,1575
40440,California-Cermak,05/14/2015,WEEKDAY,1604
40440,California-Cermak,05/15/2015,WEEKDAY,1585
40440,California-Cermak,05/16/2015,SATURDAY,991
40440,California-Cermak,05/17/2015,SUNDAY/HOLIDAY,713
40440,California-Cermak,05/18/2015,WEEKDAY,1562
40440,California-Cermak,05/19/2015,WEEKDAY,1490
40440,California-Cermak,05/20/2015,WEEKDAY,1573
40440,California-Cermak,05/21/2015,WEEKDAY,1574
40440,California-Cermak,05/22/2015,WEEKDAY,1572
40440,California-Cermak,05/23/2015,SATURDAY,1018
40440,California-Cermak,05/24/2015,SUNDAY/HOLIDAY,728
40440,California-Cermak,05/25/2015,SUNDAY/HOLIDAY,729
40440,California-Cermak,05/26/2015,WEEKDAY,1478
40440,California-Cermak,05/27/2015,WEEKDAY,1652
40440,California-Cermak,05/28/2015,WEEKDAY,1596
40440,California-Cermak,05/29/2015,WEEKDAY,1635
40440,California-Cermak,05/30/2015,SATURDAY,892
40440,California-Cermak,05/31/2015,SUNDAY/HOLIDAY,679
40450,95th/Dan Ryan,05/01/2015,WEEKDAY,12767
40450,95th/Dan Ryan,05/02/2015,SATURDAY,8039
40450,95th/Dan Ryan,05/03/2015,SUNDAY/HOLIDAY,5870
40450,95th/Dan Ryan,05/04/2015,WEEKDAY,11695
40450,95th/Dan Ryan,05/05/2015,WEEKDAY,11539
40450,95th/Dan Ryan,05/06/2015,WEEKDAY,12394
40450,95th/Dan Ryan,05/07/2015,WEEKDAY,12572
40450,95th/Dan Ryan,05/08/2015,WEEKDAY,11885
40450,95th/Dan Ryan,05/09/2015,SATURDAY,7249
40450,95th/Dan Ryan,05/10/2015,SUNDAY/HOLIDAY,5323
40450,95th/Dan Ryan,05/11/2015,WEEKDAY,11270
40450,95th/Dan Ryan,05/12/2015,WEEKDAY,11668
40450,95th/Dan Ryan,05/13/2015,WEEKDAY,11862
40450,95th/Dan Ryan,05/14/2015,WEEKDAY,12020
40450,95th/Dan Ryan,05/15/2015,WEEKDAY,12112
40450,95th/Dan Ryan,05/16/2015,SATURDAY,7504
40450,95th/Dan Ryan,05/17/2015,SUNDAY/HOLIDAY,5704
40450,95th/Dan Ryan,05/18/2015,WEEKDAY,11801
40450,95th/Dan Ryan,05/19/2015,WEEKDAY,11471
40450,95th/Dan Ryan,05/20/2015,WEEKDAY,11839
40450,95th/Dan Ryan,05/21/2015,WEEKDAY,11944
40450,95th/Dan Ryan,05/22/2015,WEEKDAY,11972
40450,95th/Dan Ryan,05/23/2015,SATURDAY,7605
40450,95th/Dan Ryan,05/24/2015,SUNDAY/HOLIDAY,5549
40450,95th/Dan Ryan,05/25/2015,SUNDAY/HOLIDAY,5610
40450,95th/Dan Ryan,05/26/2015,WEEKDAY,11367
40450,95th/Dan Ryan,05/27/2015,WEEKDAY,11852
40450,95th/Dan Ryan,05/28/2015,WEEKDAY,11684
40450,95th/Dan Ryan,05/29/2015,WEEKDAY,11891
40450,95th/Dan Ryan,05/30/2015,SATURDAY,6573
40450,95th/Dan Ryan,05/31/2015,SUNDAY/HOLIDAY,5289
40460,Merchandise Mart,05/01/2015,WEEKDAY,6403
40460,Merchandise Mart,05/02/2015,SATURDAY,44
40460,Merchandise Mart,05/03/2015,SUNDAY/HOLIDAY,45
40460,Merchandise Mart,05/04/2015,WEEKDAY,7491
40460,Merchandise Mart,05/05/2015,WEEKDAY,7960
40460,Merchandise Mart,05/06/2015,WEEKDAY,7770
40460,Merchandise Mart,05/07/2015,WEEKDAY,7458
40460,Merchandise Mart,05/08/2015,WEEKDAY,6712
40460,Merchandise Mart,05/09/2015,SATURDAY,51
40460,Merchandise Mart,05/10/2015,SUNDAY/HOLIDAY,25
40460,Merchandise Mart,05/11/2015,WEEKDAY,7749
40460,Merchandise Mart,05/12/2015,WEEKDAY,8110
40460,Merchandise Mart,05/13/2015,WEEKDAY,8149
40460,Merchandise Mart,05/14/2015,WEEKDAY,8015
40460,Merchandise Mart,05/15/2015,WEEKDAY,6401
40460,Merchandise Mart,05/16/2015,SATURDAY,47
40460,Merchandise Mart,05/17/2015,SUNDAY/HOLIDAY,45
40460,Merchandise Mart,05/18/2015,WEEKDAY,7551
40460,Merchandise Mart,05/19/2015,WEEKDAY,7931
40460,Merchandise Mart,05/20/2015,WEEKDAY,8143
40460,Merchandise Mart,05/21/2015,WEEKDAY,7570
40460,Merchandise Mart,05/22/2015,WEEKDAY,6038
40460,Merchandise Mart,05/23/2015,SATURDAY,1735
40460,Merchandise Mart,05/24/2015,SUNDAY/HOLIDAY,1204
40460,Merchandise Mart,05/25/2015,SUNDAY/HOLIDAY,1092
40460,Merchandise Mart,05/26/2015,WEEKDAY,7741
40460,Merchandise Mart,05/27/2015,WEEKDAY,8181
40460,Merchandise Mart,05/28/2015,WEEKDAY,7750
40460,Merchandise Mart,05/29/2015,WEEKDAY,6558
40460,Merchandise Mart,05/30/2015,SATURDAY,51
40460,Merchandise Mart,05/31/2015,SUNDAY/HOLIDAY,30
40470,Racine,05/01/2015,WEEKDAY,2888
40470,Racine,05/02/2015,SATURDAY,1312
40470,Racine,05/03/2015,SUNDAY/HOLIDAY,688
40470,Racine,05/04/2015,WEEKDAY,2618
40470,Racine,05/05/2015,WEEKDAY,2679
40470,Racine,05/06/2015,WEEKDAY,2837
40470,Racine,05/07/2015,WEEKDAY,2874
40470,Racine,05/08/2015,WEEKDAY,2922
40470,Racine,05/09/2015,SATURDAY,1287
40470,Racine,05/10/2015,SUNDAY/HOLIDAY,879
40470,Racine,05/11/2015,WEEKDAY,2798
40470,Racine,05/12/2015,WEEKDAY,2786
40470,Racine,05/13/2015,WEEKDAY,2860
40470,Racine,05/14/2015,WEEKDAY,2780
40470,Racine,05/15/2015,WEEKDAY,2824
40470,Racine,05/16/2015,SATURDAY,957
40470,Racine,05/17/2015,SUNDAY/HOLIDAY,901
40470,Racine,05/18/2015,WEEKDAY,2901
40470,Racine,05/19/2015,WEEKDAY,2911
40470,Racine,05/20/2015,WEEKDAY,2917
40470,Racine,05/21/2015,WEEKDAY,3057
40470,Racine,05/22/2015,WEEKDAY,2605
40470,Racine,05/23/2015,SATURDAY,1078
40470,Racine,05/24/2015,SUNDAY/HOLIDAY,794
40470,Racine,05/25/2015,SUNDAY/HOLIDAY,717
40470,Racine,05/26/2015,WEEKDAY,2703
40470,Racine,05/27/2015,WEEKDAY,2858
40470,Racine,05/28/2015,WEEKDAY,2725
40470,Racine,05/29/2015,WEEKDAY,2830
40470,Racine,05/30/2015,SATURDAY,889
40470,Racine,05/31/2015,SUNDAY/HOLIDAY,772
40480,Cicero-Lake,05/01/2015,WEEKDAY,1762
40480,Cicero-Lake,05/02/2015,SATURDAY,1275
40480,Cicero-Lake,05/03/2015,SUNDAY/HOLIDAY,862
40480,Cicero-Lake,05/04/2015,WEEKDAY,1621
40480,Cicero-Lake,05/05/2015,WEEKDAY,1506
40480,Cicero-Lake,05/06/2015,WEEKDAY,1637
40480,Cicero-Lake,05/07/2015,WEEKDAY,1710
40480,Cicero-Lake,05/08/2015,WEEKDAY,1555
40480,Cicero-Lake,05/09/2015,SATURDAY,1102
40480,Cicero-Lake,05/10/2015,SUNDAY/HOLIDAY,838
40480,Cicero-Lake,05/11/2015,WEEKDAY,1544
40480,Cicero-Lake,05/12/2015,WEEKDAY,1562
40480,Cicero-Lake,05/13/2015,WEEKDAY,1617
40480,Cicero-Lake,05/14/2015,WEEKDAY,1535
40480,Cicero-Lake,05/15/2015,WEEKDAY,1565
40480,Cicero-Lake,05/16/2015,SATURDAY,1102
40480,Cicero-Lake,05/17/2015,SUNDAY/HOLIDAY,802
40480,Cicero-Lake,05/18/2015,WEEKDAY,1604
40480,Cicero-Lake,05/19/2015,WEEKDAY,1564
40480,Cicero-Lake,05/20/2015,WEEKDAY,1598
40480,Cicero-Lake,05/21/2015,WEEKDAY,1614
40480,Cicero-Lake,05/22/2015,WEEKDAY,1678
40480,Cicero-Lake,05/23/2015,SATURDAY,1180
40480,Cicero-Lake,05/24/2015,SUNDAY/HOLIDAY,782
40480,Cicero-Lake,05/25/2015,SUNDAY/HOLIDAY,770
40480,Cicero-Lake,05/26/2015,WEEKDAY,1501
40480,Cicero-Lake,05/27/2015,WEEKDAY,1604
40480,Cicero-Lake,05/28/2015,WEEKDAY,1667
40480,Cicero-Lake,05/29/2015,WEEKDAY,1575
40480,Cicero-Lake,05/30/2015,SATURDAY,1029
40480,Cicero-Lake,05/31/2015,SUNDAY/HOLIDAY,777
40490,Grand/Milwaukee,05/01/2015,WEEKDAY,3007
40490,Grand/Milwaukee,05/02/2015,SATURDAY,1728
40490,Grand/Milwaukee,05/03/2015,SUNDAY/HOLIDAY,1309
40490,Grand/Milwaukee,05/04/2015,WEEKDAY,2703
40490,Grand/Milwaukee,05/05/2015,WEEKDAY,2787
40490,Grand/Milwaukee,05/06/2015,WEEKDAY,2794
40490,Grand/Milwaukee,05/07/2015,WEEKDAY,3015
40490,Grand/Milwaukee,05/08/2015,WEEKDAY,2930
40490,Grand/Milwaukee,05/09/2015,SATURDAY,1655
40490,Grand/Milwaukee,05/10/2015,SUNDAY/HOLIDAY,1155
40490,Grand/Milwaukee,05/11/2015,WEEKDAY,2671
40490,Grand/Milwaukee,05/12/2015,WEEKDAY,2722
40490,Grand/Milwaukee,05/13/2015,WEEKDAY,2867
40490,Grand/Milwaukee,05/14/2015,WEEKDAY,2959
40490,Grand/Milwaukee,05/15/2015,WEEKDAY,3036
40490,Grand/Milwaukee,05/16/2015,SATURDAY,1829
40490,Grand/Milwaukee,05/17/2015,SUNDAY/HOLIDAY,1353
40490,Grand/Milwaukee,05/18/2015,WEEKDAY,2876
40490,Grand/Milwaukee,05/19/2015,WEEKDAY,2892
40490,Grand/Milwaukee,05/20/2015,WEEKDAY,2910
40490,Grand/Milwaukee,05/21/2015,WEEKDAY,3042
40490,Grand/Milwaukee,05/22/2015,WEEKDAY,2990
40490,Grand/Milwaukee,05/23/2015,SATURDAY,1809
40490,Grand/Milwaukee,05/24/2015,SUNDAY/HOLIDAY,1335
40490,Grand/Milwaukee,05/25/2015,SUNDAY/HOLIDAY,1094
40490,Grand/Milwaukee,05/26/2015,WEEKDAY,2873
40490,Grand/Milwaukee,05/27/2015,WEEKDAY,2865
40490,Grand/Milwaukee,05/28/2015,WEEKDAY,3039
40490,Grand/Milwaukee,05/29/2015,WEEKDAY,3075
40490,Grand/Milwaukee,05/30/2015,SATURDAY,1593
40490,Grand/Milwaukee,05/31/2015,SUNDAY/HOLIDAY,1246
40510,Garfield-South Elevated,05/01/2015,WEEKDAY,1637
40510,Garfield-South Elevated,05/02/2015,SATURDAY,1080
40510,Garfield-South Elevated,05/03/2015,SUNDAY/HOLIDAY,736
40510,Garfield-South Elevated,05/04/2015,WEEKDAY,1482
40510,Garfield-South Elevated,05/05/2015,WEEKDAY,1455
40510,Garfield-South Elevated,05/06/2015,WEEKDAY,1514
40510,Garfield-South Elevated,05/07/2015,WEEKDAY,1591
40510,Garfield-South Elevated,05/08/2015,WEEKDAY,1588
40510,Garfield-South Elevated,05/09/2015,SATURDAY,917
40510,Garfield-South Elevated,05/10/2015,SUNDAY/HOLIDAY,686
40510,Garfield-South Elevated,05/11/2015,WEEKDAY,1367
40510,Garfield-South Elevated,05/12/2015,WEEKDAY,1535
40510,Garfield-South Elevated,05/13/2015,WEEKDAY,1489
40510,Garfield-South Elevated,05/14/2015,WEEKDAY,1546
40510,Garfield-South Elevated,05/15/2015,WEEKDAY,1608
40510,Garfield-South Elevated,05/16/2015,SATURDAY,1009
40510,Garfield-South Elevated,05/17/2015,SUNDAY/HOLIDAY,741
40510,Garfield-South Elevated,05/18/2015,WEEKDAY,1509
40510,Garfield-South Elevated,05/19/2015,WEEKDAY,1482
40510,Garfield-South Elevated,05/20/2015,WEEKDAY,1519
40510,Garfield-South Elevated,05/21/2015,WEEKDAY,1592
40510,Garfield-South Elevated,05/22/2015,WEEKDAY,1605
40510,Garfield-South Elevated,05/23/2015,SATURDAY,968
40510,Garfield-South Elevated,05/24/2015,SUNDAY/HOLIDAY,755
40510,Garfield-South Elevated,05/25/2015,SUNDAY/HOLIDAY,715
40510,Garfield-South Elevated,05/26/2015,WEEKDAY,1403
40510,Garfield-South Elevated,05/27/2015,WEEKDAY,1574
40510,Garfield-South Elevated,05/28/2015,WEEKDAY,1603
40510,Garfield-South Elevated,05/29/2015,WEEKDAY,1625
40510,Garfield-South Elevated,05/30/2015,SATURDAY,825
40510,Garfield-South Elevated,05/31/2015,SUNDAY/HOLIDAY,660
40520,Foster,05/01/2015,WEEKDAY,912
40520,Foster,05/02/2015,SATURDAY,713
40520,Foster,05/03/2015,SUNDAY/HOLIDAY,411
40520,Foster,05/04/2015,WEEKDAY,865
40520,Foster,05/05/2015,WEEKDAY,893
40520,Foster,05/06/2015,WEEKDAY,944
40520,Foster,05/07/2015,WEEKDAY,965
40520,Foster,05/08/2015,WEEKDAY,910
40520,Foster,05/09/2015,SATURDAY,584
40520,Foster,05/10/2015,SUNDAY/HOLIDAY,376
40520,Foster,05/11/2015,WEEKDAY,931
40520,Foster,05/12/2015,WEEKDAY,1197
40520,Foster,05/13/2015,WEEKDAY,982
40520,Foster,05/14/2015,WEEKDAY,901
40520,Foster,05/15/2015,WEEKDAY,961
40520,Foster,05/16/2015,SATURDAY,632
40520,Foster,05/17/2015,SUNDAY/HOLIDAY,461
40520,Foster,05/18/2015,WEEKDAY,895
40520,Foster,05/19/2015,WEEKDAY,896
40520,Foster,05/20/2015,WEEKDAY,901
40520,Foster,05/21/2015,WEEKDAY,886
40520,Foster,05/22/2015,WEEKDAY,976
40520,Foster,05/23/2015,SATURDAY,604
40520,Foster,05/24/2015,SUNDAY/HOLIDAY,480
40520,Foster,05/25/2015,SUNDAY/HOLIDAY,444
40520,Foster,05/26/2015,WEEKDAY,896
40520,Foster,05/27/2015,WEEKDAY,1011
40520,Foster,05/28/2015,WEEKDAY,954
40520,Foster,05/29/2015,WEEKDAY,1056
40520,Foster,05/30/2015,SATURDAY,542
40520,Foster,05/31/2015,SUNDAY/HOLIDAY,456
40530,Diversey,05/01/2015,WEEKDAY,5803
40530,Diversey,05/02/2015,SATURDAY,3387
40530,Diversey,05/03/2015,SUNDAY/HOLIDAY,2085
40530,Diversey,05/04/2015,WEEKDAY,5453
40530,Diversey,05/05/2015,WEEKDAY,5831
40530,Diversey,05/06/2015,WEEKDAY,5652
40530,Diversey,05/07/2015,WEEKDAY,5911
40530,Diversey,05/08/2015,WEEKDAY,5491
40530,Diversey,05/09/2015,SATURDAY,2848
40530,Diversey,05/10/2015,SUNDAY/HOLIDAY,1617
40530,Diversey,05/11/2015,WEEKDAY,5359
40530,Diversey,05/12/2015,WEEKDAY,5710
40530,Diversey,05/13/2015,WEEKDAY,5738
40530,Diversey,05/14/2015,WEEKDAY,5890
40530,Diversey,05/15/2015,WEEKDAY,5800
40530,Diversey,05/16/2015,SATURDAY,3096
40530,Diversey,05/17/2015,SUNDAY/HOLIDAY,1983
40530,Diversey,05/18/2015,WEEKDAY,5440
40530,Diversey,05/19/2015,WEEKDAY,5745
40530,Diversey,05/20/2015,WEEKDAY,5681
40530,Diversey,05/21/2015,WEEKDAY,5834
40530,Diversey,05/22/2015,WEEKDAY,5234
40530,Diversey,05/23/2015,SATURDAY,3064
40530,Diversey,05/24/2015,SUNDAY/HOLIDAY,2164
40530,Diversey,05/25/2015,SUNDAY/HOLIDAY,1951
40530,Diversey,05/26/2015,WEEKDAY,5454
40530,Diversey,05/27/2015,WEEKDAY,5795
40530,Diversey,05/28/2015,WEEKDAY,5841
40530,Diversey,05/29/2015,WEEKDAY,5741
40530,Diversey,05/30/2015,SATURDAY,2755
40530,Diversey,05/31/2015,SUNDAY/HOLIDAY,1903
40540,Wilson,05/01/2015,WEEKDAY,5928
40540,Wilson,05/02/2015,SATURDAY,4767
40540,Wilson,05/03/2015,SUNDAY/HOLIDAY,2962
40540,Wilson,05/04/2015,WEEKDAY,6296
40540,Wilson,05/05/2015,WEEKDAY,6260
40540,Wilson,05/06/2015,WEEKDAY,6399
40540,Wilson,05/07/2015,WEEKDAY,6353
40540,Wilson,05/08/2015,WEEKDAY,5547
40540,Wilson,05/09/2015,SATURDAY,3964
40540,Wilson,05/10/2015,SUNDAY/HOLIDAY,2625
40540,Wilson,05/11/2015,WEEKDAY,5343
40540,Wilson,05/12/2015,WEEKDAY,5288
40540,Wilson,05/13/2015,WEEKDAY,5248
40540,Wilson,05/14/2015,WEEKDAY,5280
40540,Wilson,05/15/2015,WEEKDAY,5494
40540,Wilson,05/16/2015,SATURDAY,4038
40540,Wilson,05/17/2015,SUNDAY/HOLIDAY,2943
40540,Wilson,05/18/2015,WEEKDAY,5617
40540,Wilson,05/19/2015,WEEKDAY,5542
40540,Wilson,05/20/2015,WEEKDAY,5490
40540,Wilson,05/21/2015,WEEKDAY,5518
40540,Wilson,05/22/2015,WEEKDAY,5457
40540,Wilson,05/23/2015,SATURDAY,4289
40540,Wilson,05/24/2015,SUNDAY/HOLIDAY,2959
40540,Wilson,05/25/2015,SUNDAY/HOLIDAY,2874
40540,Wilson,05/26/2015,WEEKDAY,5370
40540,Wilson,05/27/2015,WEEKDAY,5763
40540,Wilson,05/28/2015,WEEKDAY,5771
40540,Wilson,05/29/2015,WEEKDAY,5478
40540,Wilson,05/30/2015,SATURDAY,3580
40540,Wilson,05/31/2015,SUNDAY/HOLIDAY,2774
40550,Irving Park-O'Hare,05/01/2015,WEEKDAY,4843
40550,Irving Park-O'Hare,05/02/2015,SATURDAY,2918
40550,Irving Park-O'Hare,05/03/2015,SUNDAY/HOLIDAY,2085
40550,Irving Park-O'Hare,05/04/2015,WEEKDAY,4497
40550,Irving Park-O'Hare,05/05/2015,WEEKDAY,4616
40550,Irving Park-O'Hare,05/06/2015,WEEKDAY,4780
40550,Irving Park-O'Hare,05/07/2015,WEEKDAY,4835
40550,Irving Park-O'Hare,05/08/2015,WEEKDAY,4861
40550,Irving Park-O'Hare,05/09/2015,SATURDAY,2510
40550,Irving Park-O'Hare,05/10/2015,SUNDAY/HOLIDAY,1870
40550,Irving Park-O'Hare,05/11/2015,WEEKDAY,4400
40550,Irving Park-O'Hare,05/12/2015,WEEKDAY,4676
40550,Irving Park-O'Hare,05/13/2015,WEEKDAY,4686
40550,Irving Park-O'Hare,05/14/2015,WEEKDAY,4789
40550,Irving Park-O'Hare,05/15/2015,WEEKDAY,4797
40550,Irving Park-O'Hare,05/16/2015,SATURDAY,2732
40550,Irving Park-O'Hare,05/17/2015,SUNDAY/HOLIDAY,2195
40550,Irving Park-O'Hare,05/18/2015,WEEKDAY,4614
40550,Irving Park-O'Hare,05/19/2015,WEEKDAY,4589
40550,Irving Park-O'Hare,05/20/2015,WEEKDAY,4772
40550,Irving Park-O'Hare,05/21/2015,WEEKDAY,4878
40550,Irving Park-O'Hare,05/22/2015,WEEKDAY,4701
40550,Irving Park-O'Hare,05/23/2015,SATURDAY,2822
40550,Irving Park-O'Hare,05/24/2015,SUNDAY/HOLIDAY,2000
40550,Irving Park-O'Hare,05/25/2015,SUNDAY/HOLIDAY,1992
40550,Irving Park-O'Hare,05/26/2015,WEEKDAY,4510
40550,Irving Park-O'Hare,05/27/2015,WEEKDAY,4574
40550,Irving Park-O'Hare,05/28/2015,WEEKDAY,4857
40550,Irving Park-O'Hare,05/29/2015,WEEKDAY,4826
40550,Irving Park-O'Hare,05/30/2015,SATURDAY,2462
40550,Irving Park-O'Hare,05/31/2015,SUNDAY/HOLIDAY,1990
40560,Jackson/State,05/01/2015,WEEKDAY,12985
40560,Jackson/State,05/02/2015,SATURDAY,10197
40560,Jackson/State,05/03/2015,SUNDAY/HOLIDAY,4438
40560,Jackson/State,05/04/2015,WEEKDAY,12146
40560,Jackson/State,05/05/2015,WEEKDAY,12447
40560,Jackson/State,05/06/2015,WEEKDAY,12570
40560,Jackson/State,05/07/2015,WEEKDAY,12183
40560,Jackson/State,05/08/2015,WEEKDAY,9915
40560,Jackson/State,05/09/2015,SATURDAY,5573
40560,Jackson/State,05/10/2015,SUNDAY/HOLIDAY,3733
40560,Jackson/State,05/11/2015,WEEKDAY,12052
40560,Jackson/State,05/12/2015,WEEKDAY,12807
40560,Jackson/State,05/13/2015,WEEKDAY,12591
40560,Jackson/State,05/14/2015,WEEKDAY,12244
40560,Jackson/State,05/15/2015,WEEKDAY,10394
40560,Jackson/State,05/16/2015,SATURDAY,5985
40560,Jackson/State,05/17/2015,SUNDAY/HOLIDAY,4300
40560,Jackson/State,05/18/2015,WEEKDAY,12058
40560,Jackson/State,05/19/2015,WEEKDAY,12335
40560,Jackson/State,05/20/2015,WEEKDAY,12361
40560,Jackson/State,05/21/2015,WEEKDAY,12328
40560,Jackson/State,05/22/2015,WEEKDAY,9382
40560,Jackson/State,05/23/2015,SATURDAY,6955
40560,Jackson/State,05/24/2015,SUNDAY/HOLIDAY,4869
40560,Jackson/State,05/25/2015,SUNDAY/HOLIDAY,3579
40560,Jackson/State,05/26/2015,WEEKDAY,12461
40560,Jackson/State,05/27/2015,WEEKDAY,12646
40560,Jackson/State,05/28/2015,WEEKDAY,11822
40560,Jackson/State,05/29/2015,WEEKDAY,10274
40560,Jackson/State,05/30/2015,SATURDAY,5413
40560,Jackson/State,05/31/2015,SUNDAY/HOLIDAY,4141
40570,California/Milwaukee,05/01/2015,WEEKDAY,5227
40570,California/Milwaukee,05/02/2015,SATURDAY,3340
40570,California/Milwaukee,05/03/2015,SUNDAY/HOLIDAY,2262
40570,California/Milwaukee,05/04/2015,WEEKDAY,4825
40570,California/Milwaukee,05/05/2015,WEEKDAY,5003
40570,California/Milwaukee,05/06/2015,WEEKDAY,5190
40570,California/Milwaukee,05/07/2015,WEEKDAY,5258
40570,California/Milwaukee,05/08/2015,WEEKDAY,5321
40570,California/Milwaukee,05/09/2015,SATURDAY,2996
40570,California/Milwaukee,05/10/2015,SUNDAY/HOLIDAY,2051
40570,California/Milwaukee,05/11/2015,WEEKDAY,4703
40570,California/Milwaukee,05/12/2015,WEEKDAY,4994
40570,California/Milwaukee,05/13/2015,WEEKDAY,5089
40570,California/Milwaukee,05/14/2015,WEEKDAY,5146
40570,California/Milwaukee,05/15/2015,WEEKDAY,5295
40570,California/Milwaukee,05/16/2015,SATURDAY,3147
40570,California/Milwaukee,05/17/2015,SUNDAY/HOLIDAY,2352
40570,California/Milwaukee,05/18/2015,WEEKDAY,4819
40570,California/Milwaukee,05/19/2015,WEEKDAY,4925
40570,California/Milwaukee,05/20/2015,WEEKDAY,4889
40570,California/Milwaukee,05/21/2015,WEEKDAY,5159
40570,California/Milwaukee,05/22/2015,WEEKDAY,5031
40570,California/Milwaukee,05/23/2015,SATURDAY,3200
40570,California/Milwaukee,05/24/2015,SUNDAY/HOLIDAY,2392
40570,California/Milwaukee,05/25/2015,SUNDAY/HOLIDAY,2094
40570,California/Milwaukee,05/26/2015,WEEKDAY,4636
40570,California/Milwaukee,05/27/2015,WEEKDAY,5020
40570,California/Milwaukee,05/28/2015,WEEKDAY,5085
40570,California/Milwaukee,05/29/2015,WEEKDAY,5250
40570,California/Milwaukee,05/30/2015,SATURDAY,2907
40570,California/Milwaukee,05/31/2015,SUNDAY/HOLIDAY,2248
40580,54th/Cermak,05/01/2015,WEEKDAY,2499
40580,54th/Cermak,05/02/2015,SATURDAY,1539
40580,54th/Cermak,05/03/2015,SUNDAY/HOLIDAY,1000
40580,54th/Cermak,05/04/2015,WEEKDAY,2283
40580,54th/Cermak,05/05/2015,WEEKDAY,2312
40580,54th/Cermak,05/06/2015,WEEKDAY,2332
40580,54th/Cermak,05/07/2015,WEEKDAY,2389
40580,54th/Cermak,05/08/2015,WEEKDAY,2285
40580,54th/Cermak,05/09/2015,SATURDAY,1333
40580,54th/Cermak,05/10/2015,SUNDAY/HOLIDAY,884
40580,54th/Cermak,05/11/2015,WEEKDAY,2186
40580,54th/Cermak,05/12/2015,WEEKDAY,2312
40580,54th/Cermak,05/13/2015,WEEKDAY,2332
40580,54th/Cermak,05/14/2015,WEEKDAY,2288
40580,54th/Cermak,05/15/2015,WEEKDAY,2565
40580,54th/Cermak,05/16/2015,SATURDAY,1420
40580,54th/Cermak,05/17/2015,SUNDAY/HOLIDAY,1034
40580,54th/Cermak,05/18/2015,WEEKDAY,2131
40580,54th/Cermak,05/19/2015,WEEKDAY,2324
40580,54th/Cermak,05/20/2015,WEEKDAY,2322
40580,54th/Cermak,05/21/2015,WEEKDAY,2330
40580,54th/Cermak,05/22/2015,WEEKDAY,2365
40580,54th/Cermak,05/23/2015,SATURDAY,1412
40580,54th/Cermak,05/24/2015,SUNDAY/HOLIDAY,1032
40580,54th/Cermak,05/25/2015,SUNDAY/HOLIDAY,1150
40580,54th/Cermak,05/26/2015,WEEKDAY,2319
40580,54th/Cermak,05/27/2015,WEEKDAY,2390
40580,54th/Cermak,05/28/2015,WEEKDAY,2403
40580,54th/Cermak,05/29/2015,WEEKDAY,2395
40580,54th/Cermak,05/30/2015,SATURDAY,1308
40580,54th/Cermak,05/31/2015,SUNDAY/HOLIDAY,1034
40590,Damen/Milwaukee,05/01/2015,WEEKDAY,7373
40590,Damen/Milwaukee,05/02/2015,SATURDAY,5580
40590,Damen/Milwaukee,05/03/2015,SUNDAY/HOLIDAY,3966
40590,Damen/Milwaukee,05/04/2015,WEEKDAY,6505
40590,Damen/Milwaukee,05/05/2015,WEEKDAY,6479
40590,Damen/Milwaukee,05/06/2015,WEEKDAY,6748
40590,Damen/Milwaukee,05/07/2015,WEEKDAY,7053
40590,Damen/Milwaukee,05/08/2015,WEEKDAY,7371
40590,Damen/Milwaukee,05/09/2015,SATURDAY,5071
40590,Damen/Milwaukee,05/10/2015,SUNDAY/HOLIDAY,3451
40590,Damen/Milwaukee,05/11/2015,WEEKDAY,6584
40590,Damen/Milwaukee,05/12/2015,WEEKDAY,6605
40590,Damen/Milwaukee,05/13/2015,WEEKDAY,6668
40590,Damen/Milwaukee,05/14/2015,WEEKDAY,7010
40590,Damen/Milwaukee,05/15/2015,WEEKDAY,7625
40590,Damen/Milwaukee,05/16/2015,SATURDAY,5185
40590,Damen/Milwaukee,05/17/2015,SUNDAY/HOLIDAY,4166
40590,Damen/Milwaukee,05/18/2015,WEEKDAY,6642
40590,Damen/Milwaukee,05/19/2015,WEEKDAY,6691
40590,Damen/Milwaukee,05/20/2015,WEEKDAY,6617
